Step  264: PC=34  | ADD $at, $at, $at                   | SP=53 t0=3   t1=1   t2=3   ra=86 
Step  265: PC=35  | LOAD $t1, 40($zero)                 | SP=53 t0=3   t1=1   t2=3   ra=86 
Step  266: PC=36  | ADD $t1, $t1, $at                   | SP=53 t0=3   t1=0   t2=3   ra=86 
Step  267: PC=37  | LOAD $t1, 0($t1)                    | SP=53 t0=3   t1=12  t2=3   ra=86 
Step  268: PC=38  | STORE $t1, 56($zero)                | SP=53 t0=3   t1=1   t2=3   ra=86 
Step  269: PC=39  | LOAD $t0, 52($zero)                 | SP=53 t0=3   t1=1   t2=3   ra=86 
Step  270: PC=40  | STORE $t0, 60($zero)                | SP=53 t0=3   t1=1   t2=3   ra=86 
Step  271: PC=41  | JUMP 42  # (offset=0)               | SP=53 t0=3   t1=1   t2=3   ra=86 
Step  272: PC=42  | LOAD $t0, 52($zero)                 | SP=53 t0=3   t1=1   t2=3   ra=86 
Step  273: PC=43  | ADDI $t1, $zero, 1                  | SP=53 t0=3   t1=1   t2=3   ra=86 
Step  274: PC=44  | ADD $t2, $t0, $t1                   | SP=53 t0=3   t1=1   t2=3   ra=86 
Step  275: PC=45  | STORE $t2, 52($zero)                | SP=53 t0=3   t1=1   t2=4   ra=86 
Step  276: PC=46  | JUMP 21  # (offset=-26)             | SP=53 t0=3   t1=1   t2=4   ra=86 
Step  277: PC=21  | LOAD $t0, 52($zero)                 | SP=53 t0=3   t1=1   t2=4   ra=86 
Step  278: PC=22  | LOAD $t1, 48($zero)                 | SP=53 t0=4   t1=1   t2=4   ra=86 
Step  279: PC=23  | BGE $t0, $t1, 47  # (offset=23)     | SP=53 t0=4   t1=10  t2=4   ra=86 
Step  280: PC=24  | LOAD $t0, 52($zero)                 | SP=53 t0=4   t1=10  t2=4   ra=86 
Step  281: PC=25  | ADD $at, $t0, $t0                   | SP=53 t0=4   t1=10  t2=4   ra=86 
Step  282: PC=26  | ADD $at, $at, $at                   | SP=53 t0=4   t1=10  t2=4   ra=86 
Step  283: PC=27  | LOAD $t1, 40($zero)                 | SP=53 t0=4   t1=10  t2=4   ra=86 
Step  284: PC=28  | ADD $t1, $t1, $at                   | SP=53 t0=4   t1=0   t2=4   ra=86 
Step  285: PC=29  | LOAD $t1, 0($t1)                    | SP=53 t0=4   t1=16  t2=4   ra=86 
Step  286: PC=30  | LOAD $t0, 56($zero)                 | SP=53 t0=4   t1=8   t2=4   ra=86 
Step  287: PC=31  | BGE $t1, $t0, 42  # (offset=10)     | SP=53 t0=1   t1=8   t2=4   ra=86 
Step  288: PC=42  | LOAD $t0, 52($zero)                 | SP=53 t0=1   t1=8   t2=4   ra=86 
Step  289: PC=43  | ADDI $t1, $zero, 1                  | SP=53 t0=4   t1=8   t2=4   ra=86 
Step  290: PC=44  | ADD $t2, $t0, $t1                   | SP=53 t0=4   t1=1   t2=4   ra=86 
Step  291: PC=45  | STORE $t2, 52($zero)                | SP=53 t0=4   t1=1   t2=5   ra=86 
Step  292: PC=46  | JUMP 21  # (offset=-26)             | SP=53 t0=4   t1=1   t2=5   ra=86 
Step  293: PC=21  | LOAD $t0, 52($zero)                 | SP=53 t0=4   t1=1   t2=5   ra=86 
Step  294: PC=22  | LOAD $t1, 48($zero)                 | SP=53 t0=5   t1=1   t2=5   ra=86 
Step  295: PC=23  | BGE $t0, $t1, 47  # (offset=23)     | SP=53 t0=5   t1=10  t2=5   ra=86 
Step  296: PC=24  | LOAD $t0, 52($zero)                 | SP=53 t0=5   t1=10  t2=5   ra=86 
Step  297: PC=25  | ADD $at, $t0, $t0                   | SP=53 t0=5   t1=10  t2=5   ra=86 
Step  298: PC=26  | ADD $at, $at, $at                   | SP=53 t0=5   t1=10  t2=5   ra=86 
Step  299: PC=27  | LOAD $t1, 40($zero)                 | SP=53 t0=5   t1=10  t2=5   ra=86 
Step  300: PC=28  | ADD $t1, $t1, $at                   | SP=53 t0=5   t1=0   t2=5   ra=86 
Step  301: PC=29  | LOAD $t1, 0($t1)                    | SP=53 t0=5   t1=20  t2=5   ra=86 
Step  302: PC=30  | LOAD $t0, 56($zero)                 | SP=53 t0=5   t1=3   t2=5   ra=86 
Step  303: PC=31  | BGE $t1, $t0, 42  # (offset=10)     | SP=53 t0=1   t1=3   t2=5   ra=86 
Step  304: PC=42  | LOAD $t0, 52($zero)                 | SP=53 t0=1   t1=3   t2=5   ra=86 
Step  305: PC=43  | ADDI $t1, $zero, 1                  | SP=53 t0=5   t1=3   t2=5   ra=86 
Step  306: PC=44  | ADD $t2, $t0, $t1                   | SP=53 t0=5   t1=1   t2=5   ra=86 
Step  307: PC=45  | STORE $t2, 52($zero)                | SP=53 t0=5   t1=1   t2=6   ra=86 
Step  308: PC=46  | JUMP 21  # (offset=-26)             | SP=53 t0=5   t1=1   t2=6   ra=86 
Step  309: PC=21  | LOAD $t0, 52($zero)                 | SP=53 t0=5   t1=1   t2=6   ra=86 
Step  310: PC=22  | LOAD $t1, 48($zero)                 | SP=53 t0=6   t1=1   t2=6   ra=86 
Step  311: PC=23  | BGE $t0, $t1, 47  # (offset=23)     | SP=53 t0=6   t1=10  t2=6   ra=86 
Step  312: PC=24  | LOAD $t0, 52($zero)                 | SP=53 t0=6   t1=10  t2=6   ra=86 
Step  313: PC=25  | ADD $at, $t0, $t0                   | SP=53 t0=6   t1=10  t2=6   ra=86 
Step  314: PC=26  | ADD $at, $at, $at                   | SP=53 t0=6   t1=10  t2=6   ra=86 
Step  315: PC=27  | LOAD $t1, 40($zero)                 | SP=53 t0=6   t1=10  t2=6   ra=86 
Step  316: PC=28  | ADD $t1, $t1, $at                   | SP=53 t0=6   t1=0   t2=6   ra=86 
Step  317: PC=29  | LOAD $t1, 0($t1)                    | SP=53 t0=6   t1=24  t2=6   ra=86 
Step  318: PC=30  | LOAD $t0, 56($zero)                 | SP=53 t0=6   t1=5   t2=6   ra=86 
Step  319: PC=31  | BGE $t1, $t0, 42  # (offset=10)     | SP=53 t0=1   t1=5   t2=6   ra=86 
Step  320: PC=42  | LOAD $t0, 52($zero)                 | SP=53 t0=1   t1=5   t2=6   ra=86 
Step  321: PC=43  | ADDI $t1, $zero, 1                  | SP=53 t0=6   t1=5   t2=6   ra=86 
Step  322: PC=44  | ADD $t2, $t0, $t1                   | SP=53 t0=6   t1=1   t2=6   ra=86 
Step  323: PC=45  | STORE $t2, 52($zero)                | SP=53 t0=6   t1=1   t2=7   ra=86 
Step  324: PC=46  | JUMP 21  # (offset=-26)             | SP=53 t0=6   t1=1   t2=7   ra=86 
Step  325: PC=21  | LOAD $t0, 52($zero)                 | SP=53 t0=6   t1=1   t2=7   ra=86 
Step  326: PC=22  | LOAD $t1, 48($zero)                 | SP=53 t0=7   t1=1   t2=7   ra=86 
Step  327: PC=23  | BGE $t0, $t1, 47  # (offset=23)     | SP=53 t0=7   t1=10  t2=7   ra=86 
Step  328: PC=24  | LOAD $t0, 52($zero)                 | SP=53 t0=7   t1=10  t2=7   ra=86 
Step  329: PC=25  | ADD $at, $t0, $t0                   | SP=53 t0=7   t1=10  t2=7   ra=86 
Step  330: PC=26  | ADD $at, $at, $at                   | SP=53 t0=7   t1=10  t2=7   ra=86 
Step  331: PC=27  | LOAD $t1, 40($zero)                 | SP=53 t0=7   t1=10  t2=7   ra=86 
Step  332: PC=28  | ADD $t1, $t1, $at                   | SP=53 t0=7   t1=0   t2=7   ra=86 
Step  333: PC=29  | LOAD $t1, 0($t1)                    | SP=53 t0=7   t1=28  t2=7   ra=86 
Step  334: PC=30  | LOAD $t0, 56($zero)                 | SP=53 t0=7   t1=0   t2=7   ra=86 
Step  335: PC=31  | BGE $t1, $t0, 42  # (offset=10)     | SP=53 t0=1   t1=0   t2=7   ra=86 
Step  336: PC=32  | LOAD $t0, 52($zero)                 | SP=53 t0=1   t1=0   t2=7   ra=86 
Step  337: PC=33  | ADD $at, $t0, $t0                   | SP=53 t0=7   t1=0   t2=7   ra=86 
Step  338: PC=34  | ADD $at, $at, $at                   | SP=53 t0=7   t1=0   t2=7   ra=86 
Step  339: PC=35  | LOAD $t1, 40($zero)                 | SP=53 t0=7   t1=0   t2=7   ra=86 
Step  340: PC=36  | ADD $t1, $t1, $at                   | SP=53 t0=7   t1=0   t2=7   ra=86 
Step  341: PC=37  | LOAD $t1, 0($t1)                    | SP=53 t0=7   t1=28  t2=7   ra=86 
Step  342: PC=38  | STORE $t1, 56($zero)                | SP=53 t0=7   t1=0   t2=7   ra=86 
Step  343: PC=39  | LOAD $t0, 52($zero)                 | SP=53 t0=7   t1=0   t2=7   ra=86 
Step  344: PC=40  | STORE $t0, 60($zero)                | SP=53 t0=7   t1=0   t2=7   ra=86 
Step  345: PC=41  | JUMP 42  # (offset=0)               | SP=53 t0=7   t1=0   t2=7   ra=86 
Step  346: PC=42  | LOAD $t0, 52($zero)                 | SP=53 t0=7   t1=0   t2=7   ra=86 
Step  347: PC=43  | ADDI $t1, $zero, 1                  | SP=53 t0=7   t1=0   t2=7   ra=86 
Step  348: PC=44  | ADD $t2, $t0, $t1                   | SP=53 t0=7   t1=1   t2=7   ra=86 
Step  349: PC=45  | STORE $t2, 52($zero)                | SP=53 t0=7   t1=1   t2=8   ra=86 
Step  350: PC=46  | JUMP 21  # (offset=-26)             | SP=53 t0=7   t1=1   t2=8   ra=86 
Step  351: PC=21  | LOAD $t0, 52($zero)                 | SP=53 t0=7   t1=1   t2=8   ra=86 
Step  352: PC=22  | LOAD $t1, 48($zero)                 | SP=53 t0=8   t1=1   t2=8   ra=86 
Step  353: PC=23  | BGE $t0, $t1, 47  # (offset=23)     | SP=53 t0=8   t1=10  t2=8   ra=86 
Step  354: PC=24  | LOAD $t0, 52($zero)                 | SP=53 t0=8   t1=10  t2=8   ra=86 
Step  355: PC=25  | ADD $at, $t0, $t0                   | SP=53 t0=8   t1=10  t2=8   ra=86 
Step  356: PC=26  | ADD $at, $at, $at                   | SP=53 t0=8   t1=10  t2=8   ra=86 
Step  357: PC=27  | LOAD $t1, 40($zero)                 | SP=53 t0=8   t1=10  t2=8   ra=86 
Step  358: PC=28  | ADD $t1, $t1, $at                   | SP=53 t0=8   t1=0   t2=8   ra=86 
Step  359: PC=29  | LOAD $t1, 0($t1)                    | SP=53 t0=8   t1=32  t2=8   ra=86 
Step  360: PC=30  | LOAD $t0, 56($zero)                 | SP=53 t0=8   t1=4   t2=8   ra=86 
Step  361: PC=31  | BGE $t1, $t0, 42  # (offset=10)     | SP=53 t0=0   t1=4   t2=8   ra=86 
Step  362: PC=42  | LOAD $t0, 52($zero)                 | SP=53 t0=0   t1=4   t2=8   ra=86 
Step  363: PC=43  | ADDI $t1, $zero, 1                  | SP=53 t0=8   t1=4   t2=8   ra=86 
Step  364: PC=44  | ADD $t2, $t0, $t1                   | SP=53 t0=8   t1=1   t2=8   ra=86 
Step  365: PC=45  | STORE $t2, 52($zero)                | SP=53 t0=8   t1=1   t2=9   ra=86 
Step  366: PC=46  | JUMP 21  # (offset=-26)             | SP=53 t0=8   t1=1   t2=9   ra=86 
Step  367: PC=21  | LOAD $t0, 52($zero)                 | SP=53 t0=8   t1=1   t2=9   ra=86 
Step  368: PC=22  | LOAD $t1, 48($zero)                 | SP=53 t0=9   t1=1   t2=9   ra=86 
Step  369: PC=23  | BGE $t0, $t1, 47  # (offset=23)     | SP=53 t0=9   t1=10  t2=9   ra=86 
Step  370: PC=24  | LOAD $t0, 52($zero)                 | SP=53 t0=9   t1=10  t2=9   ra=86 
Step  371: PC=25  | ADD $at, $t0, $t0                   | SP=53 t0=9   t1=10  t2=9   ra=86 
Step  372: PC=26  | ADD $at, $at, $at                   | SP=53 t0=9   t1=10  t2=9   ra=86 
Step  373: PC=27  | LOAD $t1, 40($zero)                 | SP=53 t0=9   t1=10  t2=9   ra=86 
Step  374: PC=28  | ADD $t1, $t1, $at                   | SP=53 t0=9   t1=0   t2=9   ra=86 
Step  375: PC=29  | LOAD $t1, 0($t1)                    | SP=53 t0=9   t1=36  t2=9   ra=86 
Step  376: PC=30  | LOAD $t0, 56($zero)                 | SP=53 t0=9   t1=6   t2=9   ra=86 
Step  377: PC=31  | BGE $t1, $t0, 42  # (offset=10)     | SP=53 t0=0   t1=6   t2=9   ra=86 
Step  378: PC=42  | LOAD $t0, 52($zero)                 | SP=53 t0=0   t1=6   t2=9   ra=86 
Step  379: PC=43  | ADDI $t1, $zero, 1                  | SP=53 t0=9   t1=6   t2=9   ra=86 
Step  380: PC=44  | ADD $t2, $t0, $t1                   | SP=53 t0=9   t1=1   t2=9   ra=86 
Step  381: PC=45  | STORE $t2, 52($zero)                | SP=53 t0=9   t1=1   t2=10  ra=86 
Step  382: PC=46  | JUMP 21  # (offset=-26)             | SP=53 t0=9   t1=1   t2=10  ra=86 
Step  383: PC=21  | LOAD $t0, 52($zero)                 | SP=53 t0=9   t1=1   t2=10  ra=86 
Step  384: PC=22  | LOAD $t1, 48($zero)                 | SP=53 t0=10  t1=1   t2=10  ra=86 
Step  385: PC=23  | BGE $t0, $t1, 47  # (offset=23)     | SP=53 t0=10  t1=10  t2=10  ra=86 
Step  386: PC=47  | LOAD $t0, 60($zero)                 | SP=53 t0=10  t1=10  t2=10  ra=86 
Step  387: PC=48  | LOAD_STACK $ra                      | SP=53 t0=7   t1=10  t2=10  ra=86 
Step  388: PC=49  | STORE_STACK $t0                     | SP=54 t0=7   t1=10  t2=10  ra=86 
Step  389: PC=50  | JR $ra                              | SP=53 t0=7   t1=10  t2=10  ra=86 
Step  390: PC=86  | LOAD_STACK $t0                      | SP=53 t0=7   t1=10  t2=10  ra=86 
Step  391: PC=87  | LOAD_STACK $at                      | SP=54 t0=7   t1=10  t2=10  ra=86 
Step  392: PC=88  | STORE $at, 84($zero)                | SP=55 t0=7   t1=10  t2=10  ra=86 
Step  393: PC=89  | LOAD_STACK $at                      | SP=55 t0=7   t1=10  t2=10  ra=86 
Step  394: PC=90  | STORE $at, 80($zero)                | SP=56 t0=7   t1=10  t2=10  ra=86 
Step  395: PC=91  | LOAD_STACK $at                      | SP=56 t0=7   t1=10  t2=10  ra=86 
Step  396: PC=92  | STORE $at, 76($zero)                | SP=57 t0=7   t1=10  t2=10  ra=86 
Step  397: PC=93  | LOAD_STACK $at                      | SP=57 t0=7   t1=10  t2=10  ra=86 
Step  398: PC=94  | STORE $at, 72($zero)                | SP=58 t0=7   t1=10  t2=10  ra=86 
Step  399: PC=95  | LOAD_STACK $at                      | SP=58 t0=7   t1=10  t2=10  ra=86 
Step  400: PC=96  | STORE $at, 68($zero)                | SP=59 t0=7   t1=10  t2=10  ra=86 
Step  401: PC=97  | LOAD_STACK $at                      | SP=59 t0=7   t1=10  t2=10  ra=86 
Step  402: PC=98  | STORE $at, 64($zero)                | SP=60 t0=7   t1=10  t2=10  ra=86 
Step  403: PC=99  | STORE $t0, 80($zero)                | SP=60 t0=7   t1=10  t2=10  ra=86 
Step  404: PC=100 | LOAD $t0, 80($zero)                 | SP=60 t0=7   t1=10  t2=10  ra=86 
Step  405: PC=101 | ADD $at, $t0, $t0                   | SP=60 t0=7   t1=10  t2=10  ra=86 
Step  406: PC=102 | ADD $at, $at, $at                   | SP=60 t0=7   t1=10  t2=10  ra=86 
Step  407: PC=103 | LOAD $t1, 64($zero)                 | SP=60 t0=7   t1=10  t2=10  ra=86 
Step  408: PC=104 | ADD $t1, $t1, $at                   | SP=60 t0=7   t1=0   t2=10  ra=86 
Step  409: PC=105 | LOAD $t1, 0($t1)                    | SP=60 t0=7   t1=28  t2=10  ra=86 
Step  410: PC=106 | STORE $t1, 84($zero)                | SP=60 t0=7   t1=0   t2=10  ra=86 
Step  411: PC=107 | LOAD $t0, 76($zero)                 | SP=60 t0=7   t1=0   t2=10  ra=86 
Step  412: PC=108 | ADD $at, $t0, $t0                   | SP=60 t0=0   t1=0   t2=10  ra=86 
Step  413: PC=109 | ADD $at, $at, $at                   | SP=60 t0=0   t1=0   t2=10  ra=86 
Step  414: PC=110 | LOAD $t1, 64($zero)                 | SP=60 t0=0   t1=0   t2=10  ra=86 
Step  415: PC=111 | ADD $t1, $t1, $at                   | SP=60 t0=0   t1=0   t2=10  ra=86 
Step  416: PC=112 | LOAD $t1, 0($t1)                    | SP=60 t0=0   t1=0   t2=10  ra=86 
Step  417: PC=113 | LOAD $t0, 80($zero)                 | SP=60 t0=0   t1=9   t2=10  ra=86 
Step  418: PC=114 | LOAD $at, 64($zero)                 | SP=60 t0=7   t1=9   t2=10  ra=86 
Step  419: PC=115 | ADD $at, $at, $t0                   | SP=60 t0=7   t1=9   t2=10  ra=86 
Step  420: PC=116 | ADD $at, $at, $t0                   | SP=60 t0=7   t1=9   t2=10  ra=86 
Step  421: PC=117 | ADD $at, $at, $t0                   | SP=60 t0=7   t1=9   t2=10  ra=86 
Step  422: PC=118 | ADD $at, $at, $t0                   | SP=60 t0=7   t1=9   t2=10  ra=86 
Step  423: PC=119 | STORE $t1, 0($at)                   | SP=60 t0=7   t1=9   t2=10  ra=86 
Step  424: PC=120 | LOAD $t0, 84($zero)                 | SP=60 t0=7   t1=9   t2=10  ra=86 
Step  425: PC=121 | LOAD $t1, 76($zero)                 | SP=60 t0=0   t1=9   t2=10  ra=86 
Step  426: PC=122 | LOAD $at, 64($zero)                 | SP=60 t0=0   t1=0   t2=10  ra=86 
Step  427: PC=123 | ADD $at, $at, $t1                   | SP=60 t0=0   t1=0   t2=10  ra=86 
Step  428: PC=124 | ADD $at, $at, $t1                   | SP=60 t0=0   t1=0   t2=10  ra=86 
Step  429: PC=125 | ADD $at, $at, $t1                   | SP=60 t0=0   t1=0   t2=10  ra=86 
Step  430: PC=126 | ADD $at, $at, $t1                   | SP=60 t0=0   t1=0   t2=10  ra=86 
Step  431: PC=127 | STORE $t0, 0($at)                   | SP=60 t0=0   t1=0   t2=10  ra=86 
Step  432: PC=128 | LOAD $t0, 76($zero)                 | SP=60 t0=0   t1=0   t2=10  ra=86 
Step  433: PC=129 | ADDI $t1, $zero, 1                  | SP=60 t0=0   t1=0   t2=10  ra=86 
Step  434: PC=130 | ADD $t2, $t0, $t1                   | SP=60 t0=0   t1=1   t2=10  ra=86 
Step  435: PC=131 | STORE $t2, 76($zero)                | SP=60 t0=0   t1=1   t2=1   ra=86 
Step  436: PC=132 | JUMP 62  # (offset=-71)             | SP=60 t0=0   t1=1   t2=1   ra=86 
Step  437: PC=62  | LOAD $t0, 76($zero)                 | SP=60 t0=0   t1=1   t2=1   ra=86 
Step  438: PC=63  | LOAD $t1, 72($zero)                 | SP=60 t0=1   t1=1   t2=1   ra=86 
Step  439: PC=64  | ADDI $t2, $zero, 1                  | SP=60 t0=1   t1=10  t2=1   ra=86 
Step  440: PC=65  | SUB $t3, $t1, $t2                   | SP=60 t0=1   t1=10  t2=1   ra=86 
Step  441: PC=66  | BGE $t0, $t3, 133  # (offset=66)    | SP=60 t0=1   t1=10  t2=1   ra=86 
Step  442: PC=67  | LOAD $at, 64($zero)                 | SP=60 t0=1   t1=10  t2=1   ra=86 
Step  443: PC=68  | STORE_STACK $at                     | SP=60 t0=1   t1=10  t2=1   ra=86 
Step  444: PC=69  | LOAD $at, 68($zero)                 | SP=59 t0=1   t1=10  t2=1   ra=86 
Step  445: PC=70  | STORE_STACK $at                     | SP=59 t0=1   t1=10  t2=1   ra=86 
Step  446: PC=71  | LOAD $at, 72($zero)                 | SP=58 t0=1   t1=10  t2=1   ra=86 
Step  447: PC=72  | STORE_STACK $at                     | SP=58 t0=1   t1=10  t2=1   ra=86 
Step  448: PC=73  | LOAD $at, 76($zero)                 | SP=57 t0=1   t1=10  t2=1   ra=86 
Step  449: PC=74  | STORE_STACK $at                     | SP=57 t0=1   t1=10  t2=1   ra=86 
Step  450: PC=75  | LOAD $at, 80($zero)                 | SP=56 t0=1   t1=10  t2=1   ra=86 
Step  451: PC=76  | STORE_STACK $at                     | SP=56 t0=1   t1=10  t2=1   ra=86 
Step  452: PC=77  | LOAD $at, 84($zero)                 | SP=55 t0=1   t1=10  t2=1   ra=86 
Step  453: PC=78  | STORE_STACK $at                     | SP=55 t0=1   t1=10  t2=1   ra=86 
Step  454: PC=79  | LOAD $t0, 72($zero)                 | SP=54 t0=1   t1=10  t2=1   ra=86 
Step  455: PC=80  | STORE_STACK $t0                     | SP=54 t0=10  t1=10  t2=1   ra=86 
Step  456: PC=81  | LOAD $t0, 76($zero)                 | SP=53 t0=10  t1=10  t2=1   ra=86 
Step  457: PC=82  | STORE_STACK $t0                     | SP=53 t0=1   t1=10  t2=1   ra=86 
Step  458: PC=83  | LOAD $t0, 64($zero)                 | SP=52 t0=1   t1=10  t2=1   ra=86 
Step  459: PC=84  | STORE_STACK $t0                     | SP=52 t0=0   t1=10  t2=1   ra=86 
Step  460: PC=85  | JAL $ra, 1  # (offset=-85)          | SP=51 t0=0   t1=10  t2=1   ra=86 
Step  461: PC=1   | LOAD_STACK $at                      | SP=51 t0=0   t1=10  t2=1   ra=86 
Step  462: PC=2   | STORE $at, 40($zero)                | SP=52 t0=0   t1=10  t2=1   ra=86 
Step  463: PC=3   | LOAD_STACK $at                      | SP=52 t0=0   t1=10  t2=1   ra=86 
Step  464: PC=4   | STORE $at, 44($zero)                | SP=53 t0=0   t1=10  t2=1   ra=86 
Step  465: PC=5   | LOAD_STACK $at                      | SP=53 t0=0   t1=10  t2=1   ra=86 
Step  466: PC=6   | STORE $at, 48($zero)                | SP=54 t0=0   t1=10  t2=1   ra=86 
Step  467: PC=7   | STORE_STACK $ra                     | SP=54 t0=0   t1=10  t2=1   ra=86 
Step  468: PC=8   | LOAD $t0, 44($zero)                 | SP=53 t0=0   t1=10  t2=1   ra=86 
Step  469: PC=9   | STORE $t0, 60($zero)                | SP=53 t0=1   t1=10  t2=1   ra=86 
Step  470: PC=10  | LOAD $t0, 44($zero)                 | SP=53 t0=1   t1=10  t2=1   ra=86 
Step  471: PC=11  | ADD $at, $t0, $t0                   | SP=53 t0=1   t1=10  t2=1   ra=86 
Step  472: PC=12  | ADD $at, $at, $at                   | SP=53 t0=1   t1=10  t2=1   ra=86 
Step  473: PC=13  | LOAD $t1, 40($zero)                 | SP=53 t0=1   t1=10  t2=1   ra=86 
Step  474: PC=14  | ADD $t1, $t1, $at                   | SP=53 t0=1   t1=0   t2=1   ra=86 
Step  475: PC=15  | LOAD $t1, 0($t1)                    | SP=53 t0=1   t1=4   t2=1   ra=86 
Step  476: PC=16  | STORE $t1, 56($zero)                | SP=53 t0=1   t1=2   t2=1   ra=86 
Step  477: PC=17  | LOAD $t0, 44($zero)                 | SP=53 t0=1   t1=2   t2=1   ra=86 
Step  478: PC=18  | ADDI $t1, $zero, 1                  | SP=53 t0=1   t1=2   t2=1   ra=86 
Step  479: PC=19  | ADD $t2, $t0, $t1                   | SP=53 t0=1   t1=1   t2=1   ra=86 
Step  480: PC=20  | STORE $t2, 52($zero)                | SP=53 t0=1   t1=1   t2=2   ra=86 
Step  481: PC=21  | LOAD $t0, 52($zero)                 | SP=53 t0=1   t1=1   t2=2   ra=86 
Step  482: PC=22  | LOAD $t1, 48($zero)                 | SP=53 t0=2   t1=1   t2=2   ra=86 
Step  483: PC=23  | BGE $t0, $t1, 47  # (offset=23)     | SP=53 t0=2   t1=10  t2=2   ra=86 
Step  484: PC=24  | LOAD $t0, 52($zero)                 | SP=53 t0=2   t1=10  t2=2   ra=86 
Step  485: PC=25  | ADD $at, $t0, $t0                   | SP=53 t0=2   t1=10  t2=2   ra=86 
Step  486: PC=26  | ADD $at, $at, $at                   | SP=53 t0=2   t1=10  t2=2   ra=86 
Step  487: PC=27  | LOAD $t1, 40($zero)                 | SP=53 t0=2   t1=10  t2=2   ra=86 
Step  488: PC=28  | ADD $t1, $t1, $at                   | SP=53 t0=2   t1=0   t2=2   ra=86 
Step  489: PC=29  | LOAD $t1, 0($t1)                    | SP=53 t0=2   t1=8   t2=2   ra=86 
